kd	vaggacode	bmc_chapter	vagga	vincode	pts_ref	bod_pages	pali_name	english_name	main_theme	subtopic	summary	rules_prohibitions	allowances	sc_brahmali	sc_horner
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.1	Vin.1.199–200	BD.4.269–271	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-CV6.2	Vin.1.200–201	BD.4.271–272	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-MV6.3	Vin.1.201	BD.4.272–273	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-MV6.8	Vin.1.202	BD.4.274	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-MV6.9		BD.4.275	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-MV6.11	Vin.1.203	BD.4.275–276	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 15	Mahavagga	VIN-MV6.14	Vin.1.205–206	BD.4.278–281	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 16	Mahavagga	VIN-MV6.22	Vin.1.215–216	BD.4.296	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 16	Mahavagga	VIN-MV6.26	Vin.1.226	BD.4.303–304	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowances for medicines and dietary tonics for sick monks.	The five tonics (ghee, butter, oil, honey, molasses) can be stored for at most 7 days.	Allowed: Root medicine, salt medicine, chunam, raw sugar, surgical treatments (except near private parts).	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD7	MV7	Ch. 16	Mahavagga	VIN-MV7.1	Vin.1.253–254	BD.4.351–353	Kaṭhinakkhandhaka	Kathina	Robes	Kathina Allowance	The story of the 30 Paveyyaka monks; the Buddha allows the Kathina ceremony to provide extra comfort (five privileges) for monks who finished the Vassa.		I allow you, monks, when the monks have completed the rains-residence, to spread the Kathina.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 5	Mahavagga	VIN-MV7.1	Vin.1.254	BD.4.352	Kaṭhinakkhandhaka	Kathina	Robes	Privileges	The specific five relaxations of discipline granted to monks who participate in the Kathina.		Five things are allowable to you: going to families (without asking), wandering without the complete set of robes, a group meal, as many robes as you require, the robe-material is yours.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 5	Mahavagga	VIN-MV7.1	Vin.1.254–255	BD.4.353–355	Kaṭhinakkhandhaka	Kathina	Robes	Procedure	The formal procedure (Sanghakamma) for assigning and spreading the Kathina cloth.		I allow you, monks, to spread the Kathina. And thus, monks, should it be spread... (Formal act of spreading).	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 5	Mahavagga	VIN-MV7.2	Vin.1.255–256	BD.4.356–358	Kaṭhinakkhandhaka	Kathina	Robes	Validity	Technical definitions of what counts as a valid Kathina (e.g., it must be made in a day, not just signed or dyed).	(Detailed matrix of valid vs invalid Kathina spreading).		suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.12	Vin.1.264–265	BD.4.374–379	Kaṭhinakkhandhaka	Kathina	Robes	Removal (Palibodha)	Defines when the Kathina privileges end (suspension of the privileges), usually based on the monk leaving the monastery or the robe being finished/lost.		(The two impediments for the Kathina privileges: the residence and the robe).	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.1	Vin.1.253–254	BD.4.351–353	Kaṭhinakkhandhaka	Kathina	Robes	Kathina	The ceremony of making and offering the Kathina robe after the Rains.	The cloth must be made into a robe on the same day. The privileges last until the robe is settled or winter ends.	Allowed: Five privileges (e.g., group meals, leaving without a complete set of robes) for monks who participate.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.1	Vin.1.254	BD.4.352	Kaṭhinakkhandhaka	Kathina	Robes	Kathina	The ceremony of making and offering the Kathina robe after the Rains.	The cloth must be made into a robe on the same day. The privileges last until the robe is settled or winter ends.	Allowed: Five privileges (e.g., group meals, leaving without a complete set of robes) for monks who participate.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.1	Vin.1.254–255	BD.4.353–355	Kaṭhinakkhandhaka	Kathina	Robes	Kathina	The ceremony of making and offering the Kathina robe after the Rains.	The cloth must be made into a robe on the same day. The privileges last until the robe is settled or winter ends.	Allowed: Five privileges (e.g., group meals, leaving without a complete set of robes) for monks who participate.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.2	Vin.1.255–256	BD.4.356–358	Kaṭhinakkhandhaka	Kathina	Robes	Kathina	The ceremony of making and offering the Kathina robe after the Rains.	The cloth must be made into a robe on the same day. The privileges last until the robe is settled or winter ends.	Allowed: Five privileges (e.g., group meals, leaving without a complete set of robes) for monks who participate.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD7	MV7	Ch. 4	Mahavagga	VIN-MV7.12	Vin.1.264–265	BD.4.374–379	Kaṭhinakkhandhaka	Kathina	Robes	Kathina	The ceremony of making and offering the Kathina robe after the Rains.	The cloth must be made into a robe on the same day. The privileges last until the robe is settled or winter ends.	Allowed: Five privileges (e.g., group meals, leaving without a complete set of robes) for monks who participate.	suttacentral.net/brahmali/kd7	suttacentral.net/horner/kd7
KD8	MV8	Ch. 4	Mahavagga	VIN-MV8.2	Vin.1.268–269	BD.4.380–382	Cīvarakkhandhaka	Robes	Robes	Silk/Wool	Regulations on acceptable materials and colors for robes.	Monks, you should not wear robes that are all blue... all yellow...	I allow you, monks, six (kinds of) robe-material: linen, cotton, silk...	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 4	Mahavagga	VIN-MV8.4	Vin.1.269	BD.4.382	Cīvarakkhandhaka	Robes	Robes	Acceptance of robes	Permission to accept cloth from lay supporters.		I allow you, monks, to accept robe-material.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 4	Mahavagga	VIN-MV8.5	Vin.1.269–272	BD.4.382–387	Cīvarakkhandhaka	Robes	Robes	Laying aside	Establishing storage and processing areas for cloth.		I allow you, monks, to agree upon a dye-house and a store-room...	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 17	Mahavagga	VIN-MV8.10	Vin.1.274–276	BD.4.397–401	Cīvarakkhandhaka	Robes	Robes	Dying/Boiling	Permitted natural dyes and dyeing methods.	Monks, you should not boil dye with cow-dung...	I allow you, monks, six (kinds of) dyes: dye from roots, stems...	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 17	Mahavagga	VIN-MV8.12	Vin.1.287	BD.4.407–409	Cīvarakkhandhaka	Robes	Robes	Cutting	The requirement to cut cloth into panels (rice-field pattern).	Monks, you should not wear a robe that is not cut up.	I allow you, monks, a cut up robe.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 17	Mahavagga	VIN-MV8.13	Vin.1.289–290	BD.4.410–412	Cīvarakkhandhaka	Robes	Robes	Additional	Determining the three robes and allowing extras.		I allow you, monks, an additional robe.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 17	Mahavagga	VIN-MV8.16	Vin.1.294	BD.4.418–420	Cīvarakkhandhaka	Robes	Furniture	Beds/Chairs	Restrictions on luxury bedding.	Monks, you should not use a mattress stuffed with cotton wool.	I allow you, monks, to make use of a cloth for the rains.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 17	Mahavagga	VIN-MV8.24	Vin.1.305	BD.4.441	Cīvarakkhandhaka	Robes	Robes	Kathina	Dismantling the Kathina privileges.		I allow you, monks, when the Kathina cloth has been made, to remove...	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.2	Vin.1.268–269	BD.4.380–382	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.4	Vin.1.269	BD.4.382	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.5	Vin.1.269–272	BD.4.382–387	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.10	Vin.1.274–276	BD.4.397–401	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.12	Vin.1.287	BD.4.407–409	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.13	Vin.1.289–290	BD.4.410–412	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.16	Vin.1.294	BD.4.418–420	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD8	MV8	Ch. 2	Mahavagga	VIN-MV8.24	Vin.1.305	BD.4.441	Cīvarakkhandhaka	Robes	Discipline	Robes (Civara)	Rules regarding the cutting, sewing, and material of robes.	Robes must be cut (to ruin their commercial value) and marked. Luxury materials like gold/silver thread are forbidden.	Allowed: Six kinds of cloth (linen, cotton, silk, wool, hemp, canvas). Dyeing with natural dyes.	suttacentral.net/brahmali/kd8	suttacentral.net/horner/kd8
KD9	MV9	Ch. 12	Mahavagga	VIN-MV9.1	Vin.1.312–314	BD.4.459–462	Campeyyakkhandhaka	Campā	Legal Acts	Validity	Rules for valid legal proceedings (Kamma).	Monks, a formal act should not be carried out by an incomplete Order...		suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 12	Mahavagga	VIN-MV9.2	Vin.1.314–316	BD.4.462–465	Campeyyakkhandhaka	Campā	Legal Acts	Quorum	Defining the quorum for different types of acts.	Monks, a formal act should not be carried out by a specific group...	I allow you, monks, to carry out a formal act by a complete Order.	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 12	Mahavagga	VIN-MV9.3	Vin.1.316–320	BD.4.465–472	Campeyyakkhandhaka	Campā	Legal Acts	Invalid Acts	Examples of void proceedings.	(Detailed list of invalid acts carried out by incomplete/improper assemblies).		suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 12	Mahavagga	VIN-MV9.4	Vin.1.320–324	BD.4.472–478	Campeyyakkhandhaka	Campā	Legal Acts	Valid Acts	Examples of valid proceedings.		(Detailed list of valid acts carried out by complete/proper assemblies).	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 21	Mahavagga	VIN-MV9.1	Vin.1.312–314	BD.4.459–462	Campeyyakkhandhaka	Campā	Legal Acts	Community Transactions	Standards for valid Sanghakamma (legal acts).	Acts are invalid if the assembly is incomplete, if the motion is not put, or if a protest is made.	Allowed: Acts carried out by a complete assembly, consistent with Dhamma/Vinaya.	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 21	Mahavagga	VIN-MV9.2	Vin.1.314–316	BD.4.462–465	Campeyyakkhandhaka	Campā	Legal Acts	Community Transactions	Standards for valid Sanghakamma (legal acts).	Acts are invalid if the assembly is incomplete, if the motion is not put, or if a protest is made.	Allowed: Acts carried out by a complete assembly, consistent with Dhamma/Vinaya.	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 21	Mahavagga	VIN-MV9.3	Vin.1.316–320	BD.4.465–472	Campeyyakkhandhaka	Campā	Legal Acts	Community Transactions	Standards for valid Sanghakamma (legal acts).	Acts are invalid if the assembly is incomplete, if the motion is not put, or if a protest is made.	Allowed: Acts carried out by a complete assembly, consistent with Dhamma/Vinaya.	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
KD9	MV9	Ch. 21	Mahavagga	VIN-MV9.4	Vin.1.320–324	BD.4.472–478	Campeyyakkhandhaka	Campā	Legal Acts	Community Transactions	Standards for valid Sanghakamma (legal acts).	Acts are invalid if the assembly is incomplete, if the motion is not put, or if a protest is made.	Allowed: Acts carried out by a complete assembly, consistent with Dhamma/Vinaya.	suttacentral.net/brahmali/kd9	suttacentral.net/horner/kd9
